interval_start,demand,solar,air_con
2023-03-27 15:15,2.2846066666666656,-0.7126299999999995,0.0010233333333323998
2023-03-27 15:20,2.683686666666666,-1.760773333333333,0.0018066666666660001
2023-03-27 15:25,2.2189133333333313,-2.053356666666666,0.0020266666666656
2023-03-27 15:30,0.7932766666666667,-2.3473133333333327,0.0022366666666656
2023-03-27 15:35,0.7877833333333344,-1.5528300000000002,0.0016666666666656001
2023-03-27 15:40,1.22556,-1.3713466666666656,0.0015333333333323999
2023-03-27 15:45,2.485833333333332,-1.1225799999999997,0.001356666666666
2023-03-27 15:50,2.112456666666665,-0.8450433333333325,0.0011499999999996
2023-03-27 15:55,1.089373333333332,-0.7216733333333327,0.0010633333333332
2023-03-27 16:00,3.3665666666666647,-0.8779233333333324,0.0011799999999996
2023-03-27 16:05,2.048563333333332,-0.9210499999999991,0.0012099999999995999
2023-03-27 16:10,2.2789833333333323,-0.8323766666666664,0.001146666666666
2023-03-27 16:15,1.1933133333333312,-0.9192166666666657,0.001206666666666
2023-03-27 16:20,1.1062766666666664,-0.7082533333333332,0.00105
2023-03-27 16:25,0.7437333333333336,-0.8136566666666664,0.0011266666666656
2023-03-27 16:30,0.7481666666666664,-0.9894099999999997,0.0012499999999991999
2023-03-27 16:35,0.7378666666666668,-1.3848833333333328,0.0015466666666656003
2023-03-27 16:40,0.714743333333334,-2.04892,0.0020233333333332
2023-03-27 16:45,0.7174500000000001,-1.8842366666666666,0.0019033333333332
2023-03-27 16:50,0.7790600000000003,-1.5763766666666665,0.0016833333333324
2023-03-27 16:55,0.8297299999999991,-0.9742366666666655,0.0012533333333328
2023-03-27 17:00,0.7520033333333316,-0.6866766666666659,0.0010333333333332
2023-03-27 17:05,0.7366699999999992,-0.706716666666666,0.00105
2023-03-27 17:10,0.7057299999999995,-0.9020266666666656,0.0012033333333323999
2023-03-27 17:15,1.0484966666666664,-1.354056666666666,0.0015233333333328
2023-03-27 17:20,3.1138766666666653,-0.7473166666666655,0.001086666666666
2023-03-27 17:25,1.0766999999999989,-0.458346666666666,0.00087
2023-03-27 17:30,1.9040133333333324,-0.41479999999999917,0.0008433333333324
2023-03-27 17:35,0.7345766666666664,-0.5903233333333332,0.0009666666666660001
2023-03-27 17:40,0.8250466666666669,-0.8386733333333329,0.0011533333333332001
2023-03-27 17:45,0.8003499999999997,-1.0538033333333328,0.0013066666666656
2023-03-27 17:50,0.8041666666666668,-0.813756666666666,0.0011233333333332
2023-03-27 17:55,0.7824766666666656,-0.4978966666666656,0.0009066666666660001
2023-03-27 18:00,0.7526033333333327,-0.2565133333333332,0.0007166666666664
2023-03-27 18:05,0.7566566666666652,-0.14549666666666639,0.0006299999999987999
2023-03-27 18:10,0.7557133333333319,-0.060736666666665606,0.0005733333333324
2023-03-27 18:15,0.7853099999999988,-0.054453333333332396,0.0005633333333328
2023-03-27 18:20,0.781783333333332,-0.040656666666666,0.0005599999999992
2023-03-27 18:25,0.8082166666666657,-0.021173333333332798,0.0005499999999996001
2023-03-27 18:30,0.8496666666666648,-0.0137599999999992,0.0005399999999988
2023-03-27 18:35,1.0364866666666654,-0.0060033333333324,0.0005333333333328
2023-03-27 18:40,0.8224933333333322,-0.002376666666666,0.0005333333333328
2023-03-27 18:45,3.007523333333334,0.002826666666666,0.0012866666666664001
2023-03-27 18:50,3.3527666666666662,0.0064933333333332,0.0013966666666656
2023-03-27 18:55,3.377856666666667,0.008616666666666,0.0013899999999995999
2023-03-27 19:00,3.3942599999999996,0.010596666666666001,0.0013933333333332
2023-03-27 19:05,3.4074633333333333,0.012046666666665599,0.0013999999999992
2023-03-27 19:10,1.885936666666667,0.0129033333333324,0.0008666666666664001
2023-03-27 19:15,0.8328300000000001,0.008766666666666,0.0005366666666664
2023-03-27 19:20,0.8179166666666676,0.0007966666666656,0.0005366666666664
2023-03-27 19:25,0.8094699999999996,0.0007933333333331999,0.0005299999999992
2023-03-27 19:30,0.8227266666666672,0.0008033333333328,0.0005299999999992
2023-03-27 19:35,0.7786366666666669,0.0008133333333324,0.0005333333333328
2023-03-27 19:40,0.7302933333333325,0.00081,0.0005233333333332
2023-03-27 19:45,0.8113333333333331,0.0007999999999992,0.0005333333333328
2023-03-27 19:50,0.8116166666666663,0.0007899999999996,0.0005266666666656
2023-03-27 19:55,0.7922133333333337,0.0007766666666664,0.0005299999999992
2023-03-27 20:00,0.6922299999999996,0.0007799999999999999,0.0005199999999996
2023-03-27 20:05,1.44492,0.0007333333333331999,0.0005199999999996
2023-03-27 20:10,2.7019166666666674,0.0006599999999988,0.0005233333333332
2023-03-27 20:15,0.7456533333333324,0.0007766666666664,0.0005233333333332
2023-03-27 20:20,0.6660900000000001,0.0007766666666664,0.0005233333333332
2023-03-27 20:25,0.752603333333334,0.0007699999999991999,0.0005099999999988
2023-03-27 20:30,0.7616833333333333,0.0007733333333328001,0.0005299999999992
2023-03-27 20:35,0.7561933333333344,0.0007666666666656,0.0005266666666656
2023-03-27 20:40,0.7535966666666665,0.0007766666666664,0.0005266666666656
2023-03-27 20:45,0.721806666666666,0.0007899999999996,0.0005233333333332
2023-03-27 20:50,0.6711799999999992,0.0007933333333331999,0.0005299999999992
2023-03-27 20:55,0.5994533333333327,0.0007766666666664,0.0005199999999996
2023-03-27 21:00,0.5693766666666672,0.0007699999999991999,0.0005199999999996
2023-03-27 21:05,0.5661500000000004,0.0007699999999991999,0.0005233333333332
2023-03-27 21:10,0.56652,0.0007699999999991999,0.000516666666666
2023-03-27 21:15,0.5666666666666664,0.0007699999999991999,0.0005199999999996
2023-03-27 21:20,0.6497033333333329,0.0007633333333332,0.0005199999999996
2023-03-27 21:25,0.6741666666666672,0.0007666666666656,0.0005233333333332
2023-03-27 21:30,0.7628800000000009,0.0007666666666656,0.0005266666666656
2023-03-27 21:35,0.7649533333333332,0.0007666666666656,0.000516666666666
2023-03-27 21:40,0.7402399999999992,0.0007633333333332,0.0005333333333328
2023-03-27 21:45,0.6582433333333333,0.0007899999999996,0.0005233333333332
2023-03-27 21:50,0.5993333333333327,0.0007799999999999999,0.0005266666666656
2023-03-27 21:55,0.5851633333333333,0.0008066666666664001,0.0005266666666656
2023-03-27 22:00,0.5420966666666664,0.0008033333333328,0.0005299999999992
2023-03-27 22:05,0.5161566666666673,0.0007999999999992,0.000516666666666
2023-03-27 22:10,0.5767966666666668,0.0007666666666656,0.0005266666666656
2023-03-27 22:15,0.6222999999999996,0.0007766666666664,0.0005266666666656
2023-03-27 22:20,0.623783333333334,0.0007966666666656,0.0005233333333332
2023-03-27 22:25,0.5356666666666668,0.0007999999999992,0.0005299999999992
2023-03-27 22:30,0.49178000000000044,0.0007999999999992,0.0005399999999988
2023-03-27 22:35,0.4888166666666664,0.0008033333333328,0.0005399999999988
2023-03-27 22:40,0.5059300000000008,0.0008133333333324,0.0005333333333328
2023-03-27 22:45,0.5209233333333324,0.00081,0.0005333333333328
2023-03-27 22:50,0.5168999999999999,0.0008133333333324,0.0005399999999988
2023-03-27 22:55,0.5200033333333332,0.0008033333333328,0.0005333333333328
2023-03-27 23:00,0.5976699999999997,0.0007999999999992,0.0005333333333328
2023-03-27 23:05,0.5656266666666661,0.0008033333333328,0.0005333333333328
2023-03-27 23:10,0.47326333333333326,0.0008066666666664001,0.0005266666666656
2023-03-27 23:15,0.4535633333333329,0.0008033333333328,0.0005333333333328
2023-03-27 23:20,0.4570399999999992,0.00081,0.0005333333333328
2023-03-27 23:25,0.38616,0.0008133333333324,0.0005233333333332
2023-03-27 23:30,0.2519600000000004,0.0008133333333324,0.000516666666666
2023-03-27 23:35,0.24563666666666759,0.0008133333333324,0.0005233333333332
2023-03-27 23:40,0.24512999999999996,0.00081,0.0005233333333332
2023-03-27 23:45,0.24521666666666636,0.0008066666666664001,0.0005266666666656
2023-03-27 23:50,0.3494499999999996,0.00081,0.0005266666666656
2023-03-27 23:55,0.4129966666666668,0.0008066666666664001,0.0005199999999996
2023-03-28 00:00,0.4426800000000001,0.0007999999999992,0.000516666666666
2023-03-28 00:05,0.4434233333333328,0.0007933333333331999,0.0005233333333332
2023-03-28 00:10,0.41530333333333325,0.0008066666666664001,0.0005233333333332
2023-03-28 00:15,0.335783333333334,0.0008166666666659999,0.0005233333333332
2023-03-28 00:20,0.29646999999999957,0.00081,0.0005266666666656
2023-03-28 00:25,0.245813333333334,0.0008133333333324,0.0005199999999996
2023-03-28 00:30,0.24505000000000077,0.0008133333333324,0.000516666666666
2023-03-28 00:35,0.2831366666666664,0.0008199999999996001,0.0005266666666656
2023-03-28 00:40,0.3510800000000004,0.0008133333333324,0.0005266666666656
2023-03-28 00:45,0.3535466666666664,0.0008133333333324,0.0005233333333332
2023-03-28 00:50,0.35258999999999996,0.0008133333333324,0.0005266666666656
2023-03-28 00:55,0.3521366666666664,0.0008033333333328,0.0005266666666656
2023-03-28 01:00,0.2732966666666664,0.0008033333333328,0.0005199999999996
2023-03-28 01:05,0.24544333333333324,0.0008166666666659999,0.000516666666666
2023-03-28 01:10,0.3182366666666664,0.00081,0.0005266666666656
2023-03-28 01:15,0.337086666666666,0.00081,0.0005299999999992
2023-03-28 01:20,0.3358999999999992,0.0008066666666664001,0.0005333333333328
2023-03-28 01:25,0.4226666666666664,0.0008066666666664001,0.0005266666666656
2023-03-28 01:30,0.44288999999999995,0.0008199999999996001,0.0005266666666656
2023-03-28 01:35,0.38049,0.0008066666666664001,0.0005299999999992
2023-03-28 01:40,0.3526866666666672,0.0008266666666656001,0.0005266666666656
2023-03-28 01:45,0.3200133333333336,0.0008133333333324,0.000516666666666
2023-03-28 01:50,0.24589666666666682,0.0008199999999996001,0.0005233333333332
2023-03-28 01:55,0.24540333333333358,0.0008266666666656001,0.0005233333333332
2023-03-28 02:00,0.2450200000000008,0.0007999999999992,0.0005233333333332
2023-03-28 02:05,0.24538000000000076,0.0008133333333324,0.0005199999999996
2023-03-28 02:10,0.2848166666666664,0.0008033333333328,0.0005133333333324
2023-03-28 02:15,0.351683333333334,0.0008166666666659999,0.000516666666666
2023-03-28 02:20,0.3531133333333332,0.0008166666666659999,0.0005299999999992
2023-03-28 02:25,0.426533333333334,0.0008166666666659999,0.0005299999999992
2023-03-28 02:30,0.5743800000000001,0.0007999999999992,0.0005266666666656
2023-03-28 02:35,0.68847,0.0007899999999996,0.0005233333333332
2023-03-28 02:40,0.6909099999999996,0.0007933333333331999,0.0005199999999996
2023-03-28 02:45,0.5843300000000005,0.0007999999999992,0.0005199999999996
2023-03-28 02:50,0.2805966666666672,0.0008266666666656001,0.0005266666666656
2023-03-28 02:55,0.38363333333333277,0.0008233333333332,0.0005233333333332
2023-03-28 03:00,0.373883333333334,0.0008166666666659999,0.0005233333333332
2023-03-28 03:05,0.37076000000000037,0.0008133333333324,0.0005299999999992
2023-03-28 03:10,0.366773333333334,0.0008266666666656001,0.0005266666666656
2023-03-28 03:15,0.3646700000000004,0.0008299999999992,0.0005266666666656
2023-03-28 03:20,0.3610033333333344,0.0008266666666656001,0.0005233333333332
2023-03-28 03:25,0.3585733333333344,0.0007966666666656,0.0005233333333332
2023-03-28 03:30,0.357893333333334,0.0007966666666656,0.0005266666666656
2023-03-28 03:35,0.3567099999999996,0.0008066666666664001,0.0005266666666656
2023-03-28 03:40,0.419093333333334,0.0008133333333324,0.0005266666666656
2023-03-28 03:45,0.44507333333333393,0.0007966666666656,0.0005266666666656
2023-03-28 03:50,0.44484,0.0007933333333331999,0.0005233333333332
2023-03-28 03:55,0.36060000000000003,0.0007966666666656,0.0005199999999996
2023-03-28 04:00,0.3350066666666664,0.0008033333333328,0.0005266666666656
2023-03-28 04:05,0.268223333333334,0.0008133333333324,0.0005199999999996
2023-03-28 04:10,0.24562999999999918,0.00081,0.000516666666666
2023-03-28 04:15,0.24575333333333277,0.00081,0.0005199999999996
2023-03-28 04:20,0.3325233333333324,0.0008066666666664001,0.0005266666666656
2023-03-28 04:25,0.35521666666666685,0.0008166666666659999,0.0005299999999992
2023-03-28 04:30,0.3544566666666672,0.0008133333333324,0.0005299999999992
2023-03-28 04:35,0.35466333333333355,0.0008066666666664001,0.0005266666666656
2023-03-28 04:40,0.3532466666666664,0.0008066666666664001,0.0005266666666656
2023-03-28 04:45,0.2601266666666664,0.0008066666666664001,0.0005233333333332
2023-03-28 04:50,0.2457333333333324,0.0008066666666664001,0.0005266666666656
2023-03-28 04:55,0.29042999999999997,0.00081,0.0005266666666656
2023-03-28 05:00,0.3348800000000004,0.0007999999999992,0.0005199999999996
2023-03-28 05:05,0.3357333333333336,0.0008033333333328,0.0005199999999996
2023-03-28 05:10,0.4324466666666664,0.0007999999999992,0.0005233333333332
2023-03-28 05:15,0.4438700000000004,0.0007966666666656,0.0005266666666656
2023-03-28 05:20,0.386046666666666,0.0007899999999996,0.0005333333333328
2023-03-28 05:25,0.3504,0.0007966666666656,0.0005266666666656
2023-03-28 05:30,0.3072333333333336,0.0007866666666660001,0.0005299999999992
2023-03-28 05:35,1.927519999999999,0.0007033333333332,0.000516666666666
2023-03-28 05:40,0.8240266666666669,0.0007766666666664,0.0005299999999992
2023-03-28 05:45,0.5307533333333341,0.0007833333333324,0.0005233333333332
2023-03-28 05:50,0.4945166666666675,0.0007966666666656,0.0005266666666656
2023-03-28 05:55,0.5368700000000004,0.0007866666666660001,0.0005266666666656
2023-03-28 06:00,0.5909600000000004,0.0007733333333328001,0.0005266666666656
2023-03-28 06:05,0.5858233333333331,0.0007866666666660001,0.0005266666666656
2023-03-28 06:10,0.669936666666666,0.0007799999999999999,0.0005333333333328
2023-03-28 06:15,0.6328166666666664,0.0007699999999991999,0.0005133333333324
2023-03-28 06:20,0.5948766666666659,0.0007766666666664,0.0005199999999996
2023-03-28 06:25,0.40123333333333316,0.0007933333333331999,0.0005199999999996
2023-03-28 06:30,0.4544466666666672,0.0007866666666660001,0.0005266666666656
